FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
250919;0000;;39;;
250920;0000;;17;;
250921;0000;;11;;
250922;0000;;50;;
250923;0000;;64;;
250924;0000;;74;;
250925;0000;;77;;
250926;0000;;49;;
250927;0000;;53;;
250928;0000;;41;;
250929;0000;;42;;
250930;0000;;51;;
251001;0000;;81;;
251002;0000;;80;;
251003;0000;;101;;
251004;0000;;18;;
251005;0000;;12;;
251006;0000;;35;;
251007;0000;;55;;
251008;0000;;63;;
251009;0000;;83;;
251010;0000;;83;;
251011;0000;;23;;
251012;0000;;32;;
251013;0000;;56;;
251014;0000;;53;;
251015;0000;;49;;
251016;0000;;63;;
251017;0000;;72;;
251018;0000;;71;;
251019;0000;;56;;
251020;0000;;58;;
251021;0000;;64;;
251022;0000;;66;;
251023;0000;;58;;
251024;0000;;56;;
251025;0000;;40;;
251026;0000;;44;;
251027;0000;;50;;
251028;0000;;66;;
251029;0000;;71;;
251030;0000;;64;;
251031;0000;;54;;
251101;0000;;27;;
251102;0000;;40;;
251103;0000;;42;;
251104;0000;;43;;
251105;0000;;59;;
251106;0000;;34;;
251107;0000;;29;;
251108;0000;;51;;
251109;0000;;29;;
251110;0000;;47;;
251111;0000;;46;;
